0.397451	0.871768	-0.396701
0.400485	0.868864	-0.395
0.403519	0.865924	-0.393285
0.406553	0.862949	-0.391555
0.409587	0.859938	-0.38981
0.412621	0.856892	-0.388051
0.415655	0.853811	-0.386278
0.418689	0.850695	-0.38449
0.421723	0.847546	-0.382688
0.424757	0.844361	-0.380873
0.427791	0.841143	-0.379044
0.430825	0.837891	-0.377201
0.433859	0.834606	-0.375345
0.436893	0.831288	-0.373476
0.439927	0.827937	-0.371593
0.442961	0.824553	-0.369698
0.445995	0.821138	-0.36779
0.449029	0.817691	-0.36587
0.452063	0.814213	-0.363937
0.455097	0.810703	-0.361992
0.458131	0.807163	-0.360035
0.461165	0.803593	-0.358066
0.464199	0.799992	-0.356086
0.467233	0.796363	-0.354094
0.470267	0.792704	-0.352091
0.473301	0.789017	-0.350077
0.476335	0.785302	-0.348053
0.479369	0.781559	-0.346018
0.482403	0.777788	-0.343972
0.485437	0.773991	-0.341917
0.488471	0.770167	-0.339852
0.491505	0.766318	-0.337776
0.494539	0.762443	-0.335692
0.497573	0.758543	-0.333598
0.500607	0.754618	-0.331495
0.503641	0.75067	-0.329384
0.506675	0.746698	-0.327264
0.509709	0.742703	-0.325136
0.512743	0.738686	-0.322999
0.515777	0.734647	-0.320855
0.518811	0.730586	-0.318703
0.521845	0.726504	-0.316544
0.524879	0.722402	-0.314378
0.527913	0.71828	-0.312205
0.530947	0.714138	-0.310025
0.533981	0.709978	-0.30784
0.537015	0.7058	-0.305647
0.540049	0.701604	-0.30345
0.543083	0.69739	-0.301246
0.546117	0.69316	-0.299037
0.54915	0.688914	-0.296823
0.552184	0.684652	-0.294605
0.555218	0.680376	-0.292381
0.558252	0.676085	-0.290154
0.561286	0.67178	-0.287922
0.56432	0.667462	-0.285687
0.567354	0.663131	-0.283448
0.570388	0.658788	-0.281205
0.573422	0.654433	-0.27896
0.576456	0.650067	-0.276712
0.57949	0.645691	-0.274461
0.582524	0.641305	-0.272209
0.585558	0.636909	-0.269954
0.588592	0.632505	-0.267697
0.591626	0.628092	-0.26544
0.59466	0.623672	-0.263181
0.597694	0.619245	-0.260921
0.600728	0.614811	-0.25866
0.603762	0.610371	-0.2564
0.606796	0.605926	-0.254139
0.60983	0.601476	-0.251878
0.612864	0.597022	-0.249618
0.615898	0.592565	-0.247359
0.618932	0.588104	-0.2451
0.621966	0.58364	-0.242843
0.625	0.579175	-0.240588
0.628034	0.574708	-0.238334
0.631068	0.57024	-0.236082
0.634102	0.565772	-0.233833
0.637136	0.561305	-0.231587
0.64017	0.556838	-0.229343
0.643204	0.552373	-0.227103
0.646238	0.547909	-0.224866
0.649272	0.543448	-0.222632
0.652306	0.53899	-0.220403
0.65534	0.534536	-0.218178
0.658374	0.530086	-0.215958
0.661408	0.52564	-0.213743
0.664442	0.5212	-0.211533
0.667476	0.516766	-0.209328
0.67051	0.512337	-0.207128
0.673544	0.507916	-0.204935
0.676578	0.503503	-0.202748
0.679612	0.499097	-0.200567
0.682646	0.494699	-0.198394
0.68568	0.490311	-0.196227
0.688714	0.485932	-0.194067
0.691748	0.481563	-0.191915
0.694782	0.477205	-0.189771
0.697816	0.472857	-0.187634
0.70085	0.468522	-0.185507
0.703883	0.464198	-0.183387
0.706917	0.459887	-0.181277
0.709951	0.455589	-0.179175
0.712985	0.451305	-0.177083
0.716019	0.447034	-0.175001
0.719053	0.442779	-0.172928
0.722087	0.438538	-0.170866
0.725121	0.434313	-0.168813
0.728155	0.430104	-0.166772
0.731189	0.425911	-0.164741
0.734223	0.421735	-0.162721
0.737257	0.417577	-0.160712
0.740291	0.413436	-0.158715
0.743325	0.409314	-0.15673
0.746359	0.40521	-0.154756
0.749393	0.401125	-0.152795
0.752427	0.39706	-0.150846
0.755461	0.393015	-0.148909
0.758495	0.38899	-0.146986
0.761529	0.384986	-0.145075
0.764563	0.381003	-0.143178
0.767597	0.377041	-0.141293
0.770631	0.373102	-0.139423
0.773665	0.369184	-0.137566
0.776699	0.36529	-0.135723
0.779733	0.361418	-0.133894
0.782767	0.35757	-0.132079
0.785801	0.353745	-0.130279
0.788835	0.349944	-0.128493
0.791869	0.346168	-0.126722
0.794903	0.342415	-0.124965
0.797937	0.338688	-0.123224
0.800971	0.334987	-0.121498
0.804005	0.33131	-0.119787
0.807039	0.32766	-0.118091
0.810073	0.324035	-0.116411
0.813107	0.320437	-0.114746
0.816141	0.316864	-0.113097
0.819175	0.313319	-0.111464
0.822209	0.309801	-0.109846
0.825243	0.306309	-0.108245
0.828277	0.302845	-0.10666
0.831311	0.299409	-0.10509
0.834345	0.296	-0.103537
0.837379	0.292619	-0.102
0.840413	0.289266	-0.100479
0.843447	0.285942	-0.0989749
0.846481	0.282645	-0.0974867
0.849515	0.279377	-0.096015
0.852549	0.276137	-0.0945596
0.855583	0.272926	-0.0931207
0.858617	0.269744	-0.0916982
0.86165	0.26659	-0.0902922
0.864684	0.263465	-0.0889026
0.867718	0.26037	-0.0875295
0.870752	0.257303	-0.0861727
0.873786	0.254265	-0.0848324
0.87682	0.251256	-0.0835086
0.879854	0.248276	-0.082201
0.882888	0.245326	-0.0809098
0.885922	0.242404	-0.0796349
0.888956	0.239511	-0.0783763
0.89199	0.236648	-0.0771338
0.895024	0.233813	-0.0759075
0.898058	0.231007	-0.0746974
0.901092	0.228231	-0.0735033
0.904126	0.225483	-0.0723251
0.90716	0.222764	-0.0711628
0.910194	0.220074	-0.0700163
0.913228	0.217412	-0.0688856
0.916262	0.214779	-0.0677705
0.919296	0.212175	-0.066671
0.92233	0.209598	-0.0655869
0.925364	0.20705	-0.0645181
0.928398	0.20453	-0.0634647
0.931432	0.202039	-0.0624264
0.934466	0.199575	-0.0614032
0.9375	0.197139	-0.0603949
0.940534	0.19473	-0.0594014
0.943568	0.192349	-0.0584226
0.946602	0.189996	-0.0574585
0.949636	0.187669	-0.0565088
0.95267	0.18537	-0.0555734
0.955704	0.183097	-0.0546521
0.958738	0.180851	-0.0537451
0.961772	0.178631	-0.0528519
0.964806	0.176437	-0.0519725
0.96784	0.17427	-0.0511068
0.970874	0.172129	-0.0502546
0.973908	0.170013	-0.0494159
0.976942	0.167923	-0.0485903
0.979976	0.165858	-0.0477779
0.98301	0.163818	-0.0469784
0.986044	0.161803	-0.0461917
0.989078	0.159812	-0.0454177
0.992112	0.157846	-0.0446562
0.995146	0.155905	-0.0439072
0.99818	0.153987	-0.0431702
