160 0.1 3.74957 2.34276 1.54427 0.986499 2.99711 1.29167
160 0.2 3.81182 2.38014 1.47248 0.960861 3.00588 1.21321
160 0.3 3.8606 2.42637 1.44723 0.961525 3.08158 1.23309
160 0.4 4.02313 2.50806 1.49229 0.979528 3.17448 1.27216
160 0.5 4.00941 2.5126 1.51565 0.978372 3.1742 1.35579
160 0.6 4.15048 2.59234 1.49606 0.971249 3.28925 1.23088
160 0.7 4.16073 2.60941 1.50962 0.988388 3.27954 1.2984
160 0.8 4.27949 2.68712 1.46529 0.956201 3.36851 1.31815
160 0.9 4.24345 2.66716 1.47346 0.946287 3.35236 1.19035
160 1 4.3609 2.71464 1.48241 0.967987 3.44468 1.2282
160 1.1 4.45781 2.79931 1.5365 0.97744 3.55039 1.32829
160 1.2 4.53816 2.83391 1.49512 0.965091 3.54464 1.27788
160 1.3 4.60639 2.90077 1.49081 0.961679 3.61152 1.23625
160 1.4 4.68356 2.92605 1.49522 0.977347 3.69317 1.27203
160 1.5 4.81023 3.00964 1.50556 0.97777 3.8052 1.28016
160 1.6 4.79133 3.02121 1.46036 0.964059 3.78972 1.28561
160 1.7 4.93498 3.10453 1.54121 1.0139 3.89959 1.29824
160 1.8 5.01859 3.14563 1.50974 0.963245 3.99056 1.31114
160 1.9 5.17096 3.2504 1.53226 1.00477 4.09307 1.27436
160 2 5.16424 3.25089 1.53419 0.990022 4.10385 1.27023
160 2.1 5.16155 3.24425 1.50114 0.98294 4.09637 1.25776
160 2.2 5.37937 3.38738 1.5539 0.999189 4.24588 1.35543
160 2.3 5.50872 3.47835 1.46165 0.977473 4.38263 1.19554
160 2.4 5.46811 3.46242 1.56803 1.00872 4.31174 1.43833
160 2.5 5.59419 3.54026 1.5475 0.993226 4.39904 1.41017
160 2.6 5.60577 3.55424 1.49629 0.952068 4.45064 1.24848
160 2.7 5.88907 3.72056 1.48929 0.961906 4.64726 1.22346
160 2.8 6.09831 3.85203 1.48855 0.965494 4.77784 1.2264
160 2.9 5.93119 3.75656 1.5045 0.966252 4.71301 1.31723
160 3 6.05381 3.8264 1.51619 0.984466 4.82199 1.28178
160 3.1 6.30802 3.99731 1.53736 0.992146 4.95228 1.43857
160 3.1 6.30802 3.99731 1.53736 0.992146 4.95228 1.43857
160 3.2 6.40246 4.05504 1.48414 0.956452 5.02759 1.24339
160 3.3 6.46363 4.0918 1.50553 0.99124 5.07865 1.35151
160 3.4 6.42486 4.07405 1.48413 0.953186 5.10062 1.23556
160 3.5 6.59939 4.18168 1.45321 0.948474 5.24056 1.20424
160 3.6 6.72447 4.25216 1.51384 0.993938 5.33127 1.27607
160 3.7 6.89194 4.38025 1.47006 0.953126 5.45831 1.19925
160 3.8 7.00383 4.44252 1.48768 0.956871 5.55146 1.26359
160 3.9 7.07892 4.48841 1.53581 1.00601 5.59432 1.33375
160 4 7.25335 4.60568 1.46853 0.956541 5.71358 1.21726
160 4.1 7.22371 4.58328 1.55285 0.989972 5.73363 1.32215
160 4.2 7.7024 4.88471 1.51841 0.957248 6.10325 1.25456
160 4.3 7.43949 4.71875 1.48081 0.960255 5.89089 1.22138
160 4.4 7.59486 4.82291 1.50386 0.969934 5.93911 1.2172
160 4.5 7.81645 4.95657 1.48247 0.975419 6.20084 1.20577
160 4.6 7.97494 5.07253 1.49488 0.962215 6.26369 1.24951
160 4.7 7.89103 5.01424 1.52308 0.983939 6.21585 1.32514
160 4.8 8.17999 5.20116 1.44826 0.941211 6.45278 1.19824
160 4.9 8.19361 5.20087 1.51809 0.986229 6.49131 1.30778
160 5 8.55555 5.4423 1.50944 0.975942 6.73091 1.314
160 5.1 8.65045 5.495 1.49728 0.98972 6.81225 1.28347
160 5.2 8.66521 5.51634 1.48648 0.954175 6.82736 1.22011
160 5.3 8.65128 5.49429 1.53602 1.00471 6.7982 1.28233
160 5.4 8.43537 5.3725 1.5413 0.992872 6.66931 1.37642
160 5.5 9.12315 5.82001 1.52516 0.967445 7.14577 1.32078
160 5.6 9.09875 5.81245 1.51702 0.9821 7.11428 1.27633
160 5.7 9.37089 5.97211 1.46204 0.973258 7.38239 1.21773
160 5.8 9.30618 5.9202 1.55027 0.995143 7.33706 1.31408
160 5.9 9.42195 6.00762 1.49301 0.972201 7.36121 1.34552
