10 0.00760695 1.00046 -2.8653
30 0.0299857 0.999201 -4.10808
50 0.13653 0.998934 -5.38041
70 0.382813 0.997226 -6.55446
90 0.79482 0.993667 -7.48321
110 1.45089 0.986836 -8.43383
130 2.62592 0.977326 -9.11232
150 4.13587 0.966752 -9.87269
170 6.03964 0.940643 -9.84669
190 8.76447 0.919628 -10.5375
210 12.8594 0.886359 -9.98459
230 19.8793 0.823165 -9.10562
