182 3 91.4198 1.95135 63.1479 171.661 1.24909
183 3 90.8456 1.99684 63.5101 171.128 1.33863
184 3 90.4693 1.9492 64.5038 170.696 1.27705
185 3 89.9404 1.87731 63.7425 170.169 1.27537
186 3 89.5116 1.96037 62.0809 169.637 1.29949
187 3 89.0226 1.92902 61.5169 169.188 1.25385
188 3 88.5521 1.98841 63.1462 168.632 1.31145
189 3 88.1038 1.97993 62.3352 168.169 1.32321
190 3 87.7242 1.91171 57.9348 167.659 1.28881
191 3 87.2248 1.96292 67.3892 167.184 1.27759
192 3 86.7207 1.95979 63.2376 166.635 1.35147
193 3 86.3353 1.9392 64.3561 166.144 1.3522
194 3 85.8149 1.89101 66.656 165.618 1.36558
195 3 85.3846 1.88915 61.9242 165.141 1.33784
196 3 84.9229 1.97716 61.6703 164.591 1.33744
197 3 84.3884 1.94957 61.7904 164.065 1.36881
198 3 83.9567 1.92309 64.7134 163.532 1.381
199 3 83.4891 1.88958 66.1548 163.031 1.35387
200 3 83.0624 1.90056 63.9494 162.516 1.38595
201 3 82.5994 1.88086 62.371 162.034 1.42074
202 3 82.1708 1.91512 64.8821 161.494 1.39237
203 3 81.6148 1.87924 63.4439 161.021 1.42348
204 3 81.2496 1.95149 65.0365 160.515 1.45586
205 3 80.7331 1.96615 63.5508 159.93 1.43324
206 3 80.3153 1.90434 60.8318 159.439 1.47781
207 3 79.8233 1.85693 63.3292 158.904 1.4228
208 3 79.3998 1.94775 63.0353 158.409 1.43449
209 3 78.8269 1.84269 66.9352 157.779 1.42608
210 3 78.3904 2.05466 65.1274 157.306 1.48111
211 3 77.9927 1.8974 63.1728 156.742 1.43062
212 3 77.5339 1.90576 65.2866 156.226 1.43198
213 3 77.067 1.93707 65.4337 155.717 1.46761
214 3 76.6132 1.83521 61.9285 155.187 1.48578
215 3 76.1402 1.92662 63.9303 154.625 1.47896
216 3 75.6018 1.94636 64.8554 154.076 1.52313
217 3 75.1497 1.97908 65.2132 153.56 1.50606
218 3 74.6301 1.96693 65.7819 153.003 1.48521
219 3 74.1363 1.87629 62.9991 152.438 1.47849
220 3 73.7197 1.98082 64.0928 151.943 1.54211
221 3 73.3175 1.87091 67.0192 151.304 1.45296
222 3 72.8666 1.82808 62.771 150.811 1.55353
223 3 72.4483 1.90249 64.4458 150.325 1.58188
224 3 71.939 1.85378 62.7316 149.741 1.54345
225 3 71.5302 1.92011 65.3651 149.227 1.51018
226 3 71.0355 1.90605 62.8911 148.625 1.5572
227 3 70.5675 1.90058 65.8004 148.065 1.56833
228 3 70.1364 1.9292 63.4277 147.544 1.57723
229 3 69.567 1.98266 60.0123 146.933 1.57073
230 3 69.1895 1.8485 65.8873 146.375 1.57924
231 3 68.7086 1.93138 63.2736 145.848 1.63013
232 3 68.3543 1.92393 64.2092 145.342 1.60085
233 3 67.7692 1.90789 64.9603 144.715 1.64893
234 3 67.2708 1.88623 66.5919 144.116 1.62817
235 3 66.8462 1.87754 67.4088 143.617 1.67804
236 3 66.3858 1.88523 67.3331 143.029 1.63198
237 3 65.8626 1.88498 65.234 142.508 1.69992
238 3 65.353 1.91417 62.97 141.846 1.64528
239 3 65.0311 1.86387 67.098 141.306 1.66893
240 3 64.4428 1.89735 64.1659 140.689 1.6656
241 3 64.07 1.85565 67.4404 140.195 1.65884
242 3 63.6607 1.92969 62.7119 139.636 1.66546
243 3 63.1009 1.86219 62.5821 138.993 1.76114
244 3 62.6038 1.86358 67.4606 138.381 1.70488
245 3 62.2406 1.86249 64.8666 137.964 1.69623
246 3 61.7858 1.87285 60.2041 137.243 1.7291
247 3 61.2636 1.98077 65.1438 136.622 1.78096
248 3 60.8197 1.91631 65.6831 136.128 1.71517
249 3 60.3611 1.87562 66.5705 135.533 1.8041
250 3 59.888 1.86411 64.9873 134.93 1.72082
251 3 59.3492 1.88336 64.4741 134.308 1.74711
252 3 59.0192 1.81476 63.5991 133.767 1.7837
253 3 58.471 1.87833 64.0453 133.118 1.77651
254 3 58.0195 1.89813 63.9722 132.502 1.82346
255 3 57.5358 1.93333 66.6559 131.974 1.80205
256 3 57.166 1.83851 67.79 131.272 1.78646
257 3 56.5761 1.92808 63.1016 130.815 1.83868
258 3 56.1392 1.86965 64.8983 130.138 1.86675
259 3 55.7715 1.99713 66.4742 129.519 1.92402
260 3 55.2328 1.88758 64.2812 128.826 1.83769
261 3 54.8459 1.87332 65.624 128.361 1.80375
262 3 54.3404 1.96519 63.6392 127.668 1.85016
263 3 53.8323 1.95253 66.5811 126.991 1.82714
264 3 53.3796 1.85289 67.4831 126.43 1.89141
265 3 52.9018 1.90946 70.1703 125.764 1.84457
266 3 52.3865 1.85982 65.2645 125.146 1.85723
267 3 51.9851 1.8966 64.5807 124.588 1.92034
268 3 51.4908 1.86673 66.6453 123.903 1.94624
269 3 51.0325 1.88906 65.7298 123.284 1.8824
270 3 50.6155 1.92892 64.8219 122.654 1.91931
271 3 50.0994 1.87476 64.633 121.964 2.01755
272 3 49.6273 1.88735 66.881 121.32 1.91279
273 3 49.2196 1.92509 64.8838 120.797 1.99638
274 3 48.7411 1.77983 67.2774 120.09 1.95452
275 3 48.2612 1.89836 64.3354 119.358 2.06515
276 3 47.8734 1.93757 65.5811 118.858 2.03002
277 3 47.3709 1.88922 68.9128 118.108 1.97878
278 3 46.9284 1.92759 65.792 117.525 2.12244
279 3 46.3967 1.93119 65.787 116.815 1.99255
280 3 45.9314 1.89566 63.2967 116.119 2.07416
281 3 45.5177 1.89238 68.2498 115.537 2.0783
282 3 44.9454 1.90921 66.272 114.77 2.07302
283 3 44.525 1.92043 65.2036 114.135 2.07783
284 3 44.1068 1.96249 64.7377 113.503 2.11171
285 3 43.6709 1.93114 66.3895 112.856 2.13071
286 3 43.2419 1.94079 63.8258 112.189 2.10007
287 3 42.7093 1.89252 65.2521 111.507 2.07749
288 3 42.3061 1.91968 67.0422 110.827 2.15857
289 3 41.8371 1.87368 67.4074 110.178 2.11548
290 3 41.3351 1.84261 66.5382 109.44 2.223
291 3 40.8994 1.99501 65.1481 108.727 2.1868
292 3 40.387 1.94626 63.8608 108.035 2.23376
293 3 39.9499 2.00169 69.0289 107.428 2.23657
294 3 39.4769 1.93805 66.8482 106.697 2.22048
295 3 39.0913 1.97665 64.263 106.071 2.27101
296 3 38.4943 1.91568 64.3061 105.14 2.25749
297 3 38.1055 1.88756 66.7525 104.519 2.21298
298 3 37.6747 1.94568 64.704 104.018 2.2122
299 3 37.2533 1.99842 64.3609 103.132 2.33337
300 3 36.6987 1.92834 67.1675 102.35 2.30401
301 3 36.1771 1.96729 66.2175 101.619 2.34551
302 3 35.8702 2.06277 66.0783 100.971 2.41976
303 3 35.298 1.87491 64.6384 100.116 2.47879
304 3 34.8665 2.10534 64.6012 99.3945 2.37827
305 3 34.5115 2.00257 67.8135 98.7669 2.37619
306 3 33.9126 1.95508 65.2827 97.9006 2.41484
307 3 33.5133 1.96897 67.5911 97.1944 2.40749
308 3 32.9778 1.93471 66.356 96.3531 2.40533
309 3 32.5387 1.9938 69.2433 95.61 2.34742
310 3 32.0874 2.02395 66.176 94.8793 2.46741
311 3 31.6579 1.96162 67.5371 94.1954 2.45348
312 3 31.0641 1.95047 64.3987 93.2048 2.53134
313 3 30.7069 2.02223 63.7168 92.5314 2.49202
314 3 30.2304 2.10378 69.2308 91.747 2.61202
315 3 29.7929 1.98306 68.3647 90.9983 2.54088
316 3 29.3779 1.97647 67.6537 90.2324 2.50984
317 3 28.8557 2.00909 70.7044 89.34 2.57516
318 3 28.3673 2.00197 69.8724 88.4309 2.55909
319 3 27.8221 1.93159 65.5842 87.6735 2.67452
320 3 27.4382 1.93673 68.7013 86.8393 2.66289
321 3 26.9583 1.97455 67.0569 86.0205 2.68977
322 3 26.5142 1.98491 65.5759 85.1445 2.61772
323 3 26.0056 2.04676 68.0768 84.3257 2.74688
324 3 25.5064 1.90549 69.3412 83.4334 2.75557
325 3 25.1042 1.99664 65.7649 82.6648 2.80984
326 3 24.6131 2.12184 67.3807 81.6617 2.87618
327 3 24.2249 2.05779 65.923 81.0309 2.82592
328 3 23.6875 2.00686 68.4485 80.1982 2.86684
329 3 23.3005 2.10145 68.3536 79.1823 2.86952
330 3 22.8158 1.99931 68.1579 78.3787 2.83982
331 3 22.3904 2.00568 65.7171 77.5319 2.84641
332 3 21.9296 1.87667 68.3486 76.7203 2.8119
333 3 21.4317 2.05173 74.2254 75.5423 3.16989
334 3 20.959 1.95127 65.9202 74.7744 2.97969
335 3 20.5623 1.98454 70.4644 73.9134 3.1423
336 3 20.0478 2.02799 71.5584 72.8042 3.0626
337 3 19.492 1.97308 71.8433 71.9062 3.19333
338 3 19.0423 2.00442 70.1468 70.9136 3.14988
339 3 18.6314 2.06497 69.1514 70.0194 3.23219
340 3 18.1456 2.00208 73.1649 69.022 3.3989
341 3 17.7022 1.99739 74.4322 67.9691 3.37355
342 3 17.2056 2.0595 67.5711 67.0891 3.54608
343 3 16.7773 2.02713 71.2644 65.9897 3.39556
344 3 16.2925 1.99569 70.0506 65.1083 3.33597
345 3 15.8214 1.9775 70.2128 63.9026 3.57683
346 3 15.344 2.03435 72.3266 62.7325 3.63539
347 3 14.8161 2.00806 71.5649 61.57 3.61948
348 3 14.4316 1.97955 71.9863 60.7394 3.69063
349 3 13.9241 1.93429 73.2278 59.4744 3.86988
350 3 13.4385 1.90749 75.7108 58.4895 3.76225
351 3 12.9373 2.00044 71.1354 57.2733 3.87308
352 3 12.5146 1.90156 71.223 56.0854 3.92859
353 3 11.9733 1.91712 74.6681 54.798 4.11331
354 3 11.5499 1.93982 71.9504 53.5922 4.10125
355 3 11.1725 1.94827 74.8335 52.5426 4.21737
356 3 10.6842 1.87806 75.8292 51.3283 4.21184
357 3 10.1029 1.93679 73.9631 50.0021 4.54945
358 3 9.61658 1.90004 73.4467 48.621 4.4097
359 3 9.20766 1.97742 75.3338 47.3687 4.88029
360 3 8.6417 1.88084 77.3357 46.0399 4.54936
361 3 8.21187 1.88949 77.7104 44.4597 4.90572
362 3 7.75882 1.86865 74.9124 43.036 5.07249
363 3 7.26922 1.83693 80.0361 41.6042 5.02255
364 3 6.82901 1.90673 77.861 39.8047 5.28401
365 3 6.29109 1.92602 80.8557 38.5376 5.67119
366 3 5.87445 1.93361 77.3002 37.3904 5.42049
367 3 5.37379 1.88027 82.0765 35.3295 6.00408
368 3 4.77528 1.88737 80.1301 33.2105 6.53231
369 3 4.42251 1.83971 82.8205 31.8098 6.36783
370 3 3.92932 1.86474 82.8205 29.4772 7.12221
371 3 3.44492 1.79274 88.7127 28.2813 6.5666
372 3 2.82206 1.85889 94.7368 25.8993 7.36225
373 3 2.34508 1.90151 101.284 23.889 7.44478
374 3 1.93137 1.76679 114.972 22.0102 7.4528
375 3 1.2952 1.96583 136.53 20.1045 8.163
376 3 0.855986 1.82075 164.579 18.6584 7.9064
377 3 -0.215777 2.14372 218.336 17.2187 7.40954
378 3 0.104973 1.76099 286.569 15.3795 7.25274
379 3 0.056788 1.50743 387.597 14.845 12.2815
