170 50 0 0 0 0 0
170 150 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
170 500 271 262 261 86 175
170 500 267 256 254 85 169
170 500 303 295 285 103 182
170 500 391 371 366 134 232
170 500 390 381 371 112 259
170 500 401 387 379 116 263
170 500 344 335 332 103 229
170 500 379 361 352 107 245
170 500 350 335 330 111 219
170 500 332 317 308 108 200
170 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
190 500 390 380 371 76 295
190 500 567 544 520 207 313
190 500 65 63 62 17 45
190 500 0 0 0 0 0
150 500 238 221 203 135 68
150 500 168 149 146 90 56
150 500 0 0 0 0 0
160 500 272 260 255 79 176
160 500 137 128 123 47 76
160 500 0 0 0 0 0
170 500 271 262 261 86 175
170 500 267 256 254 85 169
170 500 303 295 285 103 182
170 500 391 371 366 134 232
170 500 390 381 371 112 259
170 500 401 387 379 116 263
170 500 344 335 332 103 229
170 500 379 361 352 107 245
170 500 350 335 330 111 219
170 500 332 317 308 108 200
170 500 0 0 0 0 0
188 500 384 367 361 130 231
188 500 408 396 387 144 243
188 500 381 380 365 119 246
188 500 395 394 389 145 244
188 500 279 273 268 106 162
188 500 164 161 159 54 105
188 500 0 0 0 0 0
190 500 390 380 371 76 295
190 500 567 544 520 207 313
190 500 65 63 62 17 45
190 500 0 0 0 0 0
150 500 238 221 203 135 68
150 500 168 149 146 90 56
150 500 0 0 0 0 0
160 500 272 260 255 79 176
160 500 137 128 123 47 76
