10 2 171.79 2.42486 42.532 225.863 0.237366
11 2 171.364 2.29225 37.7747 225.447 0.237366
12 2 170.96 2.20353 42.695 225.03 0.237366
13 2 170.248 2.16698 44.8276 224.613 0.237366
14 2 170.011 2.07373 37.3806 224.196 0.237366
15 2 169.303 2.33995 44.3001 223.777 0.237366
16 2 168.761 2.22602 40.3631 223.359 0.237366
17 2 168.21 2.14506 43.224 222.94 0.237366
18 2 167.89 1.99786 43.2432 222.52 0.237366
19 2 167.229 1.89947 39.6694 222.1 0.237366
20 2 166.546 1.9656 38.3769 221.679 0.237366
21 2 166.021 2.22254 44.4126 221.258 0.237366
22 2 165.302 1.99759 41.5385 220.837 0.237366
23 2 165.02 2.0491 42.6346 220.414 0.237366
24 2 164.46 2.16849 42.2096 219.992 0.237366
25 2 163.972 1.91519 44.0629 219.569 0.237366
26 2 163.344 1.91503 43.6879 219.145 0.237366
27 2 162.99 1.87063 38.5144 218.721 0.237366
28 2 162.536 2.2305 44.0459 218.296 0.237366
29 2 161.862 2.20097 45.5202 217.871 0.237366
30 2 161.376 1.99441 41.2011 217.445 0.237366
31 2 161.055 2.19869 43.3476 217.019 0.237366
32 2 160.446 1.91083 40.4696 216.592 0.237366
33 2 159.645 2.20061 48.5207 216.165 0.237366
34 2 159.286 2.21055 40.533 215.737 0.237366
35 2 158.847 2.34724 44.2857 215.309 0.237366
36 2 158.181 2.08618 43.8122 214.88 0.237366
37 2 157.621 2.51528 42.2695 214.451 0.237366
38 2 157.07 2.2354 38.7052 214.021 0.237366
39 2 156.601 2.13498 42.7762 213.59 0.237366
40 2 156.151 2.26412 41.831 213.159 0.237366
41 2 155.456 2.25793 41.3258 212.728 0.237366
42 2 155.094 2.04592 43.9372 212.296 0.237366
43 2 154.533 2.38396 40.7821 211.863 0.237366
44 2 153.806 2.21778 41.573 211.43 0.237366
45 2 153.411 2.20896 39.9441 210.996 0.237366
46 2 153.026 2.03083 46.8208 210.561 0.237366
47 2 152.337 1.88253 36.2534 210.127 0.237366
48 2 151.883 2.29958 41.6315 209.691 0.237366
49 2 151.429 2.05396 45.8755 209.255 0.237366
50 2 150.911 2.18825 41.1517 208.818 0.237366
51 2 150.223 2.22028 35.4447 208.381 0.237366
52 2 149.749 2.08986 38.8658 207.943 0.237366
53 2 149.378 2.1149 45.4023 207.505 0.237366
54 2 148.731 2.00111 40.4167 207.066 0.237366
55 2 148.124 2.04443 41.5385 206.626 0.237366
56 2 147.634 1.98464 44.2529 206.186 0.237366
57 2 147.074 2.00235 38.2192 205.745 0.237366
58 2 146.509 2.12472 43.1206 205.304 0.237366
59 2 145.96 1.96769 41.7246 204.862 0.237366
60 2 145.514 2.0562 45.5733 204.419 0.237366
61 2 144.857 2.05798 41.0863 203.976 0.237366
62 2 144.661 2.07184 43.5093 203.532 0.237366
63 2 143.812 2.181 40.8078 203.087 0.237366
64 2 143.376 2.17968 35.743 202.642 0.237366
65 2 142.693 2.31204 42.2695 202.197 0.237366
66 2 142.329 2.20899 39.3646 201.75 0.237366
67 2 141.913 1.90584 41.0364 201.303 0.237366
68 2 141.341 2.06901 41.8182 200.856 0.237366
69 2 140.853 2.28356 43.3855 200.407 0.237366
70 2 140.209 2.08372 39.0884 199.958 0.237366
71 2 139.643 2.1395 42.7557 199.509 0.237366
72 2 139.195 2.06997 42.4929 199.059 0.237366
73 2 138.834 1.98424 46.9388 198.608 0.237366
74 2 138.3 2.13264 49.1852 198.156 0.237366
75 2 137.859 2.24974 44.2225 197.704 0.237366
76 2 137.091 2.04503 40.5858 197.251 0.237366
77 2 136.589 1.96222 42.4929 196.798 0.237366
78 2 136.045 2.23597 39.3646 196.343 0.237366
79 2 135.446 2.1913 44.1595 195.888 0.237366
80 2 135.216 2.38127 41.9128 195.433 0.237366
81 2 134.41 2.17907 43.7946 194.977 0.237366
82 2 133.951 1.69988 39.4809 194.52 0.237366
83 2 133.359 2.2935 41.094 194.062 0.237366
84 2 132.802 2.15072 45.8092 193.604 0.237366
85 2 132.507 2.11721 41.1765 193.145 0.237366
86 2 131.759 2.0775 45.702 192.685 0.237366
87 2 130.979 2.57797 38.5144 192.224 0.237366
88 2 130.706 2.18509 43.7677 191.763 0.237366
89 2 130.143 2.1193 43.5277 191.301 0.237366
90 2 129.56 2.36055 40.5028 190.839 0.237366
91 2 129.012 2.10921 40.1106 190.375 0.237366
92 2 128.344 2.48009 44.1261 189.911 0.237366
93 2 128.073 2.07944 37.551 189.446 0.237366
94 2 127.354 2.11621 46.299 188.981 0.237366
95 2 126.834 1.92506 42.8973 188.514 0.237366
96 2 126.534 1.95261 42.5952 188.047 0.237366
97 2 125.961 2.09547 39.2318 187.579 0.237366
98 2 125.408 2.41919 43.9199 187.111 0.237366
99 2 124.931 2.37865 44.9568 186.641 0.237366
100 2 124.352 1.97802 41.5966 186.171 0.237366
101 2 123.849 2.04492 37.6359 185.7 0.237366
102 2 123.241 1.82389 38.9877 185.228 0.237366
103 2 122.616 2.08414 43.9372 184.756 0.237366
104 2 122.426 1.86715 44.8864 184.282 0.237366
105 2 121.968 2.60737 38.7586 183.808 0.237366
