2 35 225.28 1.48115 0.5 3
6 35 223.091 1.36283 0.5 3
10 35 219.98 1.59106 0.5 3
14 35 217.709 1.36001 0.5 3
18 35 214.695 1.629 0.5 3
22 35 212.366 1.32871 0.5 3
26 35 209.425 1.76485 0.5 3
30 35 207.037 1.31033 0.5 3
34 35 204.148 1.83723 0.5 3
38 35 201.657 1.33348 0.5 3
42 35 198.966 1.85564 0.5 3
46 35 196.331 1.27874 0.5 3
50 35 193.793 1.58727 0.5 3
54 35 190.963 1.3141 0.5 3
58 35 188.57 1.58544 0.5 3
62 35 185.616 1.31312 0.5 3
66 35 183.318 1.55265 0.5 3
70 35 180.259 1.34596 0.5 3
74 35 178.062 1.48683 0.5 3
78 35 174.912 1.38605 0.5 3
82 35 172.71 1.46369 0.5 3
86 35 169.59 1.46813 0.5 3
90 35 167.445 1.36013 0.5 3
94 35 164.272 1.55191 0.5 3
98 35 162.085 1.36082 0.5 3
102 35 159.029 1.62801 0.5 3
106 35 156.728 1.30211 0.5 3
110 35 153.756 1.65779 0.5 3
114 35 151.364 1.32282 0.5 3
118 35 148.417 1.7933 0.5 3
122 35 146.001 1.28519 0.5 3
126 35 143.208 1.77553 0.5 3
130 35 140.643 1.29684 0.5 3
134 35 137.944 1.82933 0.5 3
138 35 135.275 1.24272 0.5 3
142 35 132.793 1.59963 0.5 3
146 35 129.872 1.28083 0.5 3
150 35 127.502 1.58371 0.5 3
154 35 124.506 1.3114 0.5 3
158 35 122.241 1.53729 0.5 3
162 35 119.185 1.30549 0.5 3
166 35 116.968 1.46058 0.5 3
170 35 113.81 1.38462 0.5 3
174 35 111.634 1.42981 0.5 3
178 35 108.52 1.49881 0.5 3
182 35 106.287 1.38919 0.5 3
186 35 103.139 1.54907 0.5 3
190 35 100.958 1.3441 0.5 3
194 35 97.8996 1.60918 0.5 3
198 35 95.5589 1.3068 0.5 3
202 35 92.5588 1.673 0.5 3
206 35 90.2014 1.27766 0.5 3
210 35 87.2913 1.80241 0.5 3
214 35 84.7957 1.31273 0.5 3
218 35 82.011 1.78895 0.5 3
222 35 79.425 1.30059 0.5 3
226 35 76.6622 1.86261 0.5 3
230 35 74.0512 1.28444 0.5 3
234 35 71.5013 1.57955 0.5 3
238 35 68.6301 1.3366 0.5 3
242 35 66.2143 1.5892 0.5 3
246 35 63.2593 1.31469 0.5 3
250 35 60.8777 1.55815 0.5 3
254 35 57.8532 1.37836 0.5 3
258 35 55.5382 1.53121 0.5 3
262 35 52.4702 1.3733 0.5 3
266 35 50.286 1.47086 0.5 3
270 35 47.0905 1.42633 0.5 3
274 35 44.8678 1.42825 0.5 3
278 35 41.7388 1.44596 0.5 3
282 35 39.5172 1.38016 0.5 3
286 35 36.3408 1.57348 0.5 3
290 35 34.0927 1.359 0.5 3
294 35 30.9056 1.61552 0.5 3
298 35 28.6705 1.34481 0.5 3
302 35 25.5555 1.64644 0.5 3
306 35 23.2164 1.32355 0.5 3
310 35 20.2011 1.65689 0.5 3
314 35 17.8215 1.30927 0.5 3
318 35 14.9301 1.48146 0.5 3
322 35 12.461 1.39102 0.5 3
330 35 0.917561 1.03183 0.5 3
