1 3 178.245 2.46334 54.1667 249.609 0.244978
2 3 177.585 2.56236 54.4049 249.217 0.244978
3 3 177.526 2.36323 53.9291 248.825 0.244978
4 3 177.078 2.20339 51.3636 248.433 0.244978
5 3 176.63 2.39156 52.0548 248.04 0.244978
6 3 176.159 2.45 50.6787 247.647 0.244978
7 3 175.581 2.29551 48.4398 247.253 0.244978
8 3 175.037 2.17804 47.7811 246.86 0.244978
9 3 175.036 2.2228 50.9063 246.465 0.244978
10 3 174.27 2.1166 49.3274 246.071 0.244978
11 3 173.692 2.20265 57.0755 245.676 0.244978
12 3 173.348 1.99469 48.8823 245.28 0.244978
13 3 172.828 2.12808 46.2665 244.885 0.244978
14 3 172.45 2.11219 50.2256 244.489 0.244978
15 3 172.116 2.29191 48.8823 244.092 0.244978
16 3 171.566 2.33196 50 243.695 0.244978
17 3 170.957 2.17741 54.1667 243.297 0.244978
18 3 170.415 2.16403 51.8237 242.9 0.244978
19 3 170.272 2.015 49.4768 242.506 0.244978
20 3 169.825 2.15686 51.8237 242.104 0.244978
21 3 169.087 2.15531 51.8237 241.685 0.244978
22 3 168.74 2.18945 51.3636 241.266 0.244978
23 3 168.537 2.48251 45.4148 240.862 0.244978
24 3 167.8 2.62384 52.2866 240.466 0.244978
25 3 167.177 2.12429 46.9118 240.066 0.244978
26 3 166.91 2.0737 53.4562 239.664 0.244978
27 3 166.503 2.21974 48.4398 239.263 0.244978
28 3 165.857 2.38161 57.8199 238.861 0.244978
29 3 165.312 2.39204 48 238.459 0.244978
30 3 165.096 2.48921 55.3655 238.057 0.244978
31 3 164.79 2.43166 48.4398 237.654 0.244978
32 3 164.19 2.20775 53.9291 237.25 0.244978
33 3 163.803 2.04029 50 236.846 0.244978
34 3 163.093 2.32765 48.2196 236.442 0.244978
35 3 162.662 2.36008 50.2256 236.037 0.244978
36 3 162.196 2.17385 50.6787 235.632 0.244978
37 3 161.872 2.14571 45.3488 235.227 0.244978
38 3 161.296 2.23045 52.7523 234.821 0.244978
39 3 160.632 2.05905 45.152 234.415 0.244978
40 3 160.313 2.17507 44.5087 234.008 0.244978
41 3 159.988 2.55353 58.0696 233.601 0.244978
42 3 159.673 2.20747 54.644 233.193 0.244978
43 3 158.818 2.32601 50.9063 232.785 0.244978
44 3 158.701 2.43906 50.9063 232.376 0.244978
45 3 158.004 2.41558 58.3201 231.967 0.244978
46 3 157.576 2.2299 47.7105 231.558 0.244978
47 3 157.285 2.14796 43.759 231.148 0.244978
48 3 156.407 2.13659 55.8502 230.738 0.244978
49 3 156.227 2.18548 45.4148 230.327 0.244978
50 3 155.818 2.09929 52.1277 229.916 0.244978
