5 0.170132
10 0.467606
15 1.11587
20 1.96991
25 3.00397
30 4.21104
35 5.57231
40 7.05697
45 8.69443
50 10.6094
55 12.5279
60 14.6785
65 16.9042
70 19.3184
75 21.9128
80 24.4968
85 27.3332
90 30.2031
95 33.2319
100 36.3797
105 39.6465
110 43.0844
115 46.5301
120 50.1478
125 53.9194
130 57.7144
135 61.6139
140 65.6874
145 69.8521
150 74.0864
155 78.3842
160 82.7644
165 87.2879
170 92.0054
175 96.6688
180 101.452
185 106.323
190 111.258
195 116.338
200 121.485
205 126.775
210 131.96
215 137.451
220 142.834
225 148.426
230 153.995
