5.000 0.052
10.000 0.170
15.000 0.345
20.000 0.573
25.000 0.850
30.000 1.175
35.000 1.546
40.000 1.961
45.000 2.419
50.000 2.918
55.000 3.458
60.000 4.037
65.000 4.654
70.000 5.309
75.000 6.000
80.000 6.727
85.000 7.488
90.000 8.284
95.000 9.114
100.000 9.976
105.000 10.870
110.000 11.800
115.000 12.750
120.000 13.740
125.000 14.760
130.000 15.800
135.000 16.880
140.000 17.980
145.000 19.110
150.000 20.260
155.000 21.450
160.000 22.660
165.000 23.890
170.000 25.150
175.000 26.440
180.000 27.750
185.000 29.080
190.000 30.440
195.000 31.820
200.000 33.220
205.000 34.650
