0 250 0.3
2 249.21712999496299 0.402969
4 248.4328181893035 0.182878
6 247.64694446761138 0.207829
8 246.85963784830415 0.289537
10 246.0708089380872 0.31024
12 245.28045525011959 9.08903
14 244.48866504022368 0.367745
16 243.69529498565797 0.391062
18 242.90032716844749 0.422913
20 242.10377230400815 0.432341
22 241.26567299919625 0.475907
24 240.46584329236458 0.463641
26 239.66441386777322 0.500315
28 238.86139268692517 0.537959
30 238.05664806653803 0.549786
32 237.25017772025055 0.557712
34 236.44211847260829 0.571072
36 235.63243127784463 0.604351
38 234.82097104500158 0.609706
40 234.00783869445365 0.645598
42 233.19302084180421 0.647931
44 232.37639012933991 0.679825
46 231.55796272937528 0.694986
48 230.73773404025752 0.670575
50 229.91569779633181 0.700924
52 229.09185301412668 0.713081
54 228.26618924790327 0.746172
56 227.43871711397301 0.750763
58 226.60941047196869 0.743269
60 225.77812326110265 0.761734
62 224.94496704311359 0.790535
64 224.10988492105878 0.793915
66 223.27284783066514 0.812448
68 222.4339492712094 0.819733
70 221.59303614685734 0.854294
72 220.75009653764951 0.821899
74 219.90513461299295 0.85509
76 219.05814263364769 0.875004
78 218.20911111056014 0.875924
80 217.3580521427065 0.908949
82 216.50492124358087 0.911504
84 215.64958276057652 0.928888
86 214.79216540610818 0.963842
88 213.93256363111632 0.953815
90 213.07081498092396 0.96177
92 212.20694823008247 0.980781
94 211.34081260165391 1.01997
96 210.47243105043918 0.993107
98 209.6017803092054 1.01172
100 208.72870631574779 1.04433
102 207.85330619818706 1.05912
104 206.97565599142578 1.06356
106 206.0956322651684 1.05206
108 205.21311327368176 1.07146
110 204.32817419794415 1.12497
112 203.44091705503379 1.08706
114 202.5511624392681 1.11109
116 201.65874744917457 1.12302
118 200.76379091247992 1.16349
120 199.86635326558743 1.17107
122 198.96626592843384 1.15149
124 198.06356845153763 1.19878
126 197.15828377242082 1.17504
128 196.25026324157261 1.17313
130 195.33951504995153 1.18537
132 194.42603825025694 1.22426
134 193.50979720556123 1.19387
136 192.59064037751119 1.25358
138 191.66869411517925 1.27554
140 190.74383865125233 1.25067
142 189.81600707791409 1.28943
144 188.88520148954851 1.2669
146 187.95143027068815 1.29554
148 187.01455009089713 1.30951
150 186.07456542795251 1.31827
152 185.13151062386333 1.28276
154 184.18522702014877 1.31128
156 183.23572553713134 1.3422
158 182.28298723175362 1.37203
160 181.32701243935514 1.387
162 180.36775000782885 1.37614
164 179.40502918554634 1.39517
166 178.43883605401001 1.41445
