229.588 219.657
227.937 217.021
226.279 214.324
224.613 211.779
222.94 209.094
221.258 206.517
219.569 203.804
217.871 201.202
216.165 198.543
214.451 195.908
212.728 193.332
210.996 190.591
209.255 188.028
207.505 185.306
205.745 182.739
203.976 180.054
202.197 177.427
200.407 174.769
198.608 172.096
196.798 169.477
194.977 166.859
193.145 164.135
191.301 161.561
189.446 158.805
187.579 156.229
185.7 153.597
183.808 150.967
181.903 148.259
179.985 145.641
178.054 142.974
176.108 140.351
174.148 137.764
172.173 135.072
170.183 132.355
168.177 129.778
166.155 127.144
164.116 124.454
162.059 121.872
159.985 119.114
157.892 116.487
155.78 113.842
153.649 111.234
151.496 108.531
149.323 105.971
147.127 103.216
144.908 100.642
142.665 97.9879
140.398 95.3111
138.104 92.5979
135.783 89.963
133.435 87.3001
131.056 84.6811
128.646 81.9852
126.203 79.3515
123.726 76.7225
121.213 74.0298
118.662 71.4092
116.07 68.6889
113.436 66.1484
110.756 63.3376
108.028 60.781
105.249 58.0555
102.414 55.4241
99.52 52.7056
96.5618 50.1224
93.5345 47.372
90.4318 44.7085
87.2466 42.0398
83.9711 39.3983
80.5954 36.6852
77.1082 34.0471
73.4957 31.3578
69.7408 28.702
65.8222 25.9897
61.7119 23.334
58.4844 21.2919
57.3772 20.6179
56.2531 19.9703
55.1109 19.2267
53.95 18.6331
52.7685 17.9575
51.5657 17.329
50.3407 16.5933
49.0913 16.0162
47.8162 15.2351
46.5133 14.5398
45.181 13.8621
43.8167 13.2159
42.4175 12.5624
40.9804 11.8797
39.502 11.2601
37.978 10.5877
36.4032 9.81124
34.772 9.14009
33.0764 8.44253
31.3078 7.73826
29.4551 7.07664
27.5035 6.43325
25.4331 5.79283
23.217 5.14832
20.8162 4.46078
18.1677 3.9571
15.1652 3.42646
11.5887 2.8346
6.78917 2.47767
0.0 0.0
